1,Aaron,6.866666666666648
1,Aaron,6.949999999999981
1,Aaron,7.416666666666646
1,Aaron,7.066666666666647
1,Aaron,6.983333333333314
1,Aaron,6.916666666666647
1,Aaron,6.933333333333314
1,Aaron,6.899999999999981
1,Aaron,6.866666666666648
1,Aaron,7.04999999999998
1,Aaron,6.933333333333314
1,Aaron,6.866666666666648
1,Aaron,6.899999999999981
1,Aaron,6.916666666666647
1,Aaron,6.883333333333314
1,Aaron,6.899999999999981
1,Aaron,6.866666666666648
1,Aaron,6.833333333333314
3,Aaron,7.649999999999978
3,Aaron,7.499999999999979
3,Aaron,7.399999999999979
3,Aaron,7.399999999999979
3,Aaron,7.299999999999979
2,Aaron,7.849999999999977
2,Aaron,7.383333333333312
2,Aaron,7.599999999999978
2,Aaron,7.483333333333312
2,Aaron,7.583333333333312
2,Aaron,7.366666666666646
1,winner,19.816666666666823
1,winner,8.266666666666657
2,winner,9.066666666666697
1,winner,10.883333333333454
1,winner,6.966666666666647
1,winner,7.749999999999978
1,winner,8.600000000000007
1,george,39.366666666665715
3,iamapro,19.40000000000018
1,iamapro,11.383333333333479
1,iamapro,9.183333333333369
1,George,7.216666666666646
2,George,10.883333333333454
1,Connor,6.983333333333314
1,Connor,6.983333333333314
2,Connor,7.24999999999998
3,Connor,7.399999999999979
1,Connor,6.966666666666647
3,Connor,7.349999999999979
3,Connor,7.266666666666646
1,Connor,6.899999999999981
1,Connor,6.916666666666647
1,Connor,7.016666666666647
1,Connor,6.916666666666647
1,Connor,6.9999999999999805
1,Connor,6.866666666666648
1,Connor,6.966666666666647
1,Connor,6.883333333333314
1,Connor,6.883333333333314
1,Connor,6.883333333333314
1,George,9.683333333333394
1,George,9.766666666666731
1,George,11.666666666666826
2,George,7.98333333333331
1,George,14.350000000000293
2,George,8.51666666666667
3,George,7.649999999999978
1,George,14.666666666666975
1,George,7.04999999999998
3,George,7.666666666666645
1,cdog,17.966666666666928
1,cdog,8.500000000000002
2,cdog,11.733333333333496
1,cdog,13.200000000000236
1,cdog,13.316666666666908
1,cdog,9.266666666666707
1,cdog,9.150000000000034
2,cdog,13.933333333333605
1,cdog,14.866666666666985
1,cdog,11.116666666666799
1,cdog,8.38333333333333
2,cdog,11.816666666666833
1,cdog,11.083333333333464
2,cdog,8.65000000000001
1,cdog,7.016666666666647
1,cdog,11.716666666666828
1,cdog,14.583333333333638
1,cdog,7.0833333333333135
2,cdog,14.200000000000285
1,cdog,10.733333333333446
1,cdog,10.333333333333426
1,cdog,7.816666666666644
1,cdog,9.250000000000039
2,cdog,8.85000000000002
1,cdog,16.916666666666988
2,cdog,7.866666666666644
3,cdog,7.866666666666644
1,cdog,11.300000000000141
2,cdog,7.9333333333333105
1,cdog,11.133333333333466
1,cdog,8.733333333333347
2,cdog,16.966666666666985
1,cdog,8.24999999999999
1,cdog,10.216666666666754
2,cdog,8.550000000000004
1,cdog,8.133333333333317
2,cdog,8.483333333333334
3,cdog,7.5499999999999785
3,cdog,7.366666666666646
3,cdog,7.483333333333312
3,Aaron ,7.24999999999998
2,caron,13.616666666666923
2,caron,7.866666666666644
2,caron,7.299999999999979
2,caron,7.599999999999978
2,caron,8.04999999999998
2,caron,7.899999999999977
2,caron,10.600000000000106
2,caron,7.566666666666645
2,Aaron,7.19999999999998
1,Aaron,6.883333333333314
1,Aaron,7.04999999999998
1,Aaron,7.016666666666647
1,Aaron,6.966666666666647
1,Aaron,6.949999999999981
1,Aaron,6.866666666666648
1,Aaron,6.833333333333314
1,Aaron,6.883333333333314
1,Aaron,6.933333333333314
1,Aaron,6.933333333333314
1,Aaron,6.866666666666648
1,Aaron,6.899999999999981
1,Aaron,6.916666666666647
1,Aaron,6.849999999999981
2,Aaron,7.899999999999977
2,Aaron,7.266666666666646
1,Aaron,6.849999999999981
1,Aaron,6.883333333333314
1,Aaron,6.833333333333314
1,Aaron,6.883333333333314
2,Aaron,7.19999999999998
2,Aaron,7.333333333333313
2,Aaron,7.216666666666646
3,Aaron,7.499999999999979
3,Aaron,15.03333333333366
3,Aaron,7.283333333333313
3,Aaron,7.283333333333313
3,Aaron,14.883333333333653
3,Aaron,22.20000000000002
3,Aaron,7.649999999999978
3,Aaron,7.233333333333313
3,Aaron,7.583333333333312
3,Aaron,7.449999999999979
3,Aaron,7.283333333333313
3,Aaron,7.483333333333312
3,Aaron,7.24999999999998
3,Aaron,7.366666666666646
3,George,7.649999999999978
1,Connor,7.116666666666647
1,Connor,16.583333333333673
1,Connor,6.883333333333314
1,Connor,6.933333333333314
3,Connor,7.533333333333312
3,Connor,7.483333333333312
3,Connor,14.733333333333645
3,Connor,7.216666666666646
3,Connor,7.449999999999979
3,?calvin,7.849999999999977
3,?calvin,7.616666666666645
3,?calvin,7.333333333333313
1,Connor,6.966666666666647
1,Connor,6.866666666666648
1,Connor,6.866666666666648
1,Connor,6.899999999999981
1,Connor,7.016666666666647
1,Connor,6.849999999999981
1,Connor,6.933333333333314
1,Connor,6.849999999999981
1,Connor,6.983333333333314
1,Connor,6.833333333333314
2,Connor,7.333333333333313
2,Connor,17.866666666666934
3,Connor,7.433333333333312
3,Connor,7.383333333333312
3,Aaron,7.19999999999998
1,Connor,6.883333333333314
1,Connor,6.899999999999981
1,Connor,6.933333333333314
1,Connor,6.866666666666648
1,Connor,6.883333333333314
1,Connor,6.883333333333314
1,Connor,6.866666666666648
1,Connor,6.916666666666647
1,Connor,6.883333333333314
1,Aaron,6.816666666666648
3,Connor,7.783333333333311
3,Connor,7.433333333333312
3,g,10.916666666666789
3,g,11.000000000000126
3,g,7.999999999999977
3,g,10.833333333333451
3,g,10.483333333333434
3,g,11.033333333333461
3,g,10.866666666666786
3,g,7.999999999999977
3,g,8.11666666666665
3,g,8.11666666666665
3,g,8.31666666666666
3,gg,11.250000000000139
3,gg,10.716666666666779
3,gg,8.550000000000004
3,g,10.850000000000119
4,George,26.91666666666642
3,gg,10.516666666666769
4,George,16.60000000000034
4,calvin,16.266666666667025
4,calvin,16.683333333333668
4,Connor,15.816666666667032
4,calvin,22.233333333333352
4,calvin,15.90000000000037
4,George,16.566666666667007
4,George,15.8333333333337
4,George,13.50000000000025
4,Connor,15.266666666667005
4,Connor,13.650000000000258
4,Connor,13.30000000000024
4,calvino,13.816666666666933
4,s,15.850000000000367
5,George,16.916666666666988
1,George,8.58333333333334
2,George,8.416666666666664
3,George,10.500000000000101
5,George,16.583333333333673
5,George,47.53333333333192
1,Jennifer,8.883333333333354
2,Jennifer,7.883333333333311
3,Jennifer,7.683333333333311
5,George,25.04999999999986
3,George,16.116666666667033
1,George2299,9.850000000000069
2,George2299,8.500000000000002
3,George2299,7.966666666666644
5,George,16.883333333333656
1,Bishbros1234,10.633333333333441
2,Bishbros1234,11.650000000000158
3,Bishbros1234,10.616666666666774
5,George,11.116666666666799
5,Connor,10.983333333333459
5,George,8.550000000000004
5,calvin,14.16666666666695
5,Connor,8.633333333333342
5,Connor,8.600000000000007
5,Connor,8.566666666666672
5,Connor,8.416666666666664
1,Jay,10.733333333333446
2,Jay,14.133333333333615
1,hyuds,9.350000000000044
1,George,9.600000000000056
2,George,8.733333333333347
1,George,10.133333333333416
2,George,7.9333333333333105
3,George,7.98333333333331
1,George,9.750000000000064
1,George,8.500000000000002
2,George,8.766666666666682
3,George,11.333333333333476
3,George,21.11666666666675
5,George,13.933333333333605
1,George,10.200000000000086
